% Nodes:             183799
0	0.042	0.04	6.64e+17
0	0.042	0.042	6.2117e+17
0	0.042	0.044	5.8111e+17
0	0.042	0.046	5.4363e+17
0	0.042	0.048	5.0857e+17
0	0.042	0.05	4.7577e+17
0	0.042	0.052	4.4509e+17
0	0.042	0.054	4.1638e+17
0	0.042	0.056	3.8953e+17
0	0.042	0.058	3.6441e+17
0	0.042	0.06	3.4091e+17
0	0.044	0	2.3733e+18
0	0.044	0.002	2.2203e+18
0	0.044	0.004	2.0771e+18
0	0.044	0.006	1.9431e+18
0	0.044	0.008	1.8178e+18
0	0.044	0.01	1.7006e+18
0	0.044	0.012	1.5909e+18
0	0.044	0.014	1.4883e+18
0	0.044	0.016	1.3923e+18
0	0.044	0.018	1.3025e+18
0	0.044	0.02	1.2185e+18
0	0.044	0.022	1.1399e+18
0	0.044	0.024	1.0664e+18
0	0.044	0.026	9.9763e+17
0	0.044	0.028	9.3329e+17
0	0.044	0.03	8.731e+17
0	0.044	0.032	8.1679e+17
0	0.044	0.034	7.6412e+17
0	0.044	0.036	7.1484e+17
0	0.044	0.038	6.6873e+17
0	0.044	0.04	6.2561e+17
0	0.044	0.042	5.8526e+17
0	0.044	0.044	5.4751e+17
0	0.044	0.046	5.122e+17
0	0.044	0.048	4.7917e+17
0	0.044	0.05	4.4827e+17
0	0.044	0.052	4.1936e+17
0	0.044	0.054	3.9231e+17
0	0.044	0.056	3.6701e+17
0	0.044	0.058	3.4334e+17
0	0.044	0.06	3.212e+17
0	0.046	0	2.2299e+18
0	0.046	0.002	2.0861e+18
0	0.046	0.004	1.9516e+18
0	0.046	0.006	1.8257e+18
0	0.046	0.008	1.708e+18
0	0.046	0.01	1.5978e+18
0	0.046	0.012	1.4948e+18
0	0.046	0.014	1.3984e+18
0	0.046	0.016	1.3082e+18
0	0.046	0.018	1.2238e+18
0	0.046	0.02	1.1449e+18
0	0.046	0.022	1.071e+18
0	0.046	0.024	1.002e+18
0	0.046	0.026	9.3735e+17
0	0.046	0.028	8.769e+17
0	0.046	0.03	8.2035e+17
0	0.046	0.032	7.6744e+17
0	0.046	0.034	7.1795e+17
0	0.046	0.036	6.7164e+17
0	0.046	0.038	6.2833e+17
0	0.046	0.04	5.878e+17
0	0.046	0.042	5.4989e+17
0	0.046	0.044	5.1443e+17
0	0.046	0.046	4.8125e+17
0	0.046	0.048	4.5022e+17
0	0.046	0.05	4.2118e+17
0	0.046	0.052	3.9402e+17
0	0.046	0.054	3.6861e+17
0	0.046	0.056	3.4483e+17
0	0.046	0.058	3.2259e+17
0	0.046	0.06	3.0179e+17
0	0.048	0	2.0894e+18
0	0.048	0.002	1.9546e+18
0	0.048	0.004	1.8286e+18
0	0.048	0.006	1.7107e+18
0	0.048	0.008	1.6003e+18
0	0.048	0.01	1.4971e+18
0	0.048	0.012	1.4006e+18
0	0.048	0.014	1.3102e+18
0	0.048	0.016	1.2257e+18
0	0.048	0.018	1.1467e+18
0	0.048	0.02	1.0727e+18
0	0.048	0.022	1.0035e+18
0	0.048	0.024	9.3883e+17
0	0.048	0.026	8.7828e+17
0	0.048	0.028	8.2164e+17
0	0.048	0.03	7.6865e+17
0	0.048	0.032	7.1907e+17
0	0.048	0.034	6.727e+17
0	0.048	0.036	6.2931e+17
0	0.048	0.038	5.8873e+17
0	0.048	0.04	5.5076e+17
0	0.048	0.042	5.1524e+17
0	0.048	0.044	4.8201e+17
0	0.048	0.046	4.5092e+17
0	0.048	0.048	4.2184e+17
0	0.048	0.05	3.9464e+17
0	0.048	0.052	3.6918e+17
0	0.048	0.054	3.4537e+17
0	0.048	0.056	3.231e+17
0	0.048	0.058	3.0226e+17
0	0.048	0.06	2.8277e+17
0	0.05	0	1.9523e+18
0	0.05	0.002	1.8264e+18
0	0.05	0.004	1.7086e+18
0	0.05	0.006	1.5984e+18
0	0.05	0.008	1.4953e+18
0	0.05	0.01	1.3989e+18
0	0.05	0.012	1.3087e+18
0	0.05	0.014	1.2243e+18
